Entity,JavadocPackage,NewlineAtEndOfFile,Translation,FileLength,FileTabCharacter,RegexpSingleline,JavadocMethod,JavadocType,JavadocVariable,JavadocStyle,ConstantName,LocalFinalVariableName,LocalVariableName,MemberName,MethodName,PackageName,ParameterName,StaticVariableName,TypeName,AvoidStarImport,IllegalImport,RedundantImport,UnusedImports,LineLength,MethodLength,ParameterNumber,EmptyForIteratorPad,GenericWhitespace,MethodParamPad,NoWhitespaceAfter,NoWhitespaceBefore,OperatorWrap,ParenPad,TypecastParenPad,WhitespaceAfter,WhitespaceAround,ModifierOrder,RedundantModifier,AvoidNestedBlocks,EmptyBlock,LeftCurly,NeedBraces,RightCurly,AvoidInlineConditionals,EmptyStatement,EqualsHashCode,HiddenField,IllegalInstantiation,InnerAssignment,MagicNumber,MissingSwitchDefault,SimplifyBooleanExpression,SimplifyBooleanReturn,DesignFOrExtension,FinalClass,HideUtilityClassConstructor,InterfaceIsType,VisibilityModifier,ArrayTypeStyle,FinalParameters,TodoComment,UpperEll
project/core/src/main/java/org/hibernate/action/BulkOperationCleanupAction.java,0,0,0,0,1,4,14,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,60,6,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
project/core/src/main/java/org/hibernate/action/CollectionAction.java,0,0,0,0,1,23,13,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,33,2,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
project/core/src/main/java/org/hibernate/action/CollectionUpdateAction.java,1,0,0,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,44,4,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
project/core/src/main/java/org/hibernate/action/EntityAction.java,0,0,0,0,1,0,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
project/core/src/main/java/org/hibernate/action/EntityIdentityInsertAction.java,0,0,0,0,1,5,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,34,0,1,8,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
project/core/src/main/java/org/hibernate/action/EntityInsertAction.java,0,0,0,0,1,27,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,58,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
project/core/src/main/java/org/hibernate/action/EntityUpdateAction.java,0,0,0,0,1,47,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,74,0,1,14,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
project/core/src/main/java/org/hibernate/bytecode/AbstractClassTransformerImpl.java,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0
project/core/src/main/java/org/hibernate/bytecode/buildtime/AbstractInstrumenter.java,0,0,0,0,1,1,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,1,0,0,197,4,0,4,0,3,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,25,0,0
project/core/src/main/java/org/hibernate/bytecode/cglib/BytecodeProviderImpl.java,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,35,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
project/core/src/main/java/org/hibernate/bytecode/cglib/ProxyFactoryFactoryImpl.java,1,0,0,0,1,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,85,4,0,1,0,1,0,0,0,0,8,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0
project/core/src/main/java/org/hibernate/bytecode/javassist/BulkAccessorFactory.java,0,0,0,0,1,0,13,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,230,4,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,15,0,0,0,0,0,0,0,1,0,23,0,0
project/core/src/main/java/org/hibernate/bytecode/javassist/BytecodeProviderImpl.java,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,36,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
project/core/src/main/java/org/hibernate/bytecode/javassist/FieldTransformer.java,0,0,0,0,1,0,19,0,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,32,0,0
project/core/src/main/java/org/hibernate/bytecode/javassist/JavassistClassTransformer.java,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
project/core/src/main/java/org/hibernate/bytecode/javassist/ProxyFactoryFactoryImpl.java,0,0,0,0,1,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,75,2,0,0,0,2,0,0,0,0,6,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0
project/core/src/main/java/org/hibernate/bytecode/javassist/TransformingClassLoader.java,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
