Entity,JavadocPackage,NewlineAtEndOfFile,Translation,FileLength,FileTabCharacter,RegexpSingleline,JavadocMethod,JavadocType,JavadocVariable,JavadocStyle,ConstantName,LocalFinalVariableName,LocalVariableName,MemberName,MethodName,PackageName,ParameterName,StaticVariableName,TypeName,AvoidStarImport,IllegalImport,RedundantImport,UnusedImports,LineLength,MethodLength,ParameterNumber,EmptyForIteratorPad,GenericWhitespace,MethodParamPad,NoWhitespaceAfter,NoWhitespaceBefore,OperatorWrap,ParenPad,TypecastParenPad,WhitespaceAfter,WhitespaceAround,ModifierOrder,RedundantModifier,AvoidNestedBlocks,EmptyBlock,LeftCurly,NeedBraces,RightCurly,AvoidInlineConditionals,EmptyStatement,EqualsHashCode,HiddenField,IllegalInstantiation,InnerAssignment,MagicNumber,MissingSwitchDefault,SimplifyBooleanExpression,SimplifyBooleanReturn,DesignFOrExtension,FinalClass,HideUtilityClassConstructor,InterfaceIsType,VisibilityModifier,ArrayTypeStyle,FinalParameters,TodoComment,UpperEll
calendar/src/main/java/org/columba/calendar/store/AbstractCalendarStore.java,0,0,0,0,1,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
calendar/src/main/java/org/columba/calendar/store/CalendarStoreFactory.java,0,0,0,0,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
calendar/src/main/java/org/columba/calendar/store/LocalCalendarStore.java,0,0,0,0,1,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
calendar/src/main/java/org/columba/calendar/store/LocalXMLFileStore.java,1,0,0,0,1,5,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
calendar/src/main/java/org/columba/calendar/store/StoreEventDelegator.java,0,0,0,0,1,0,4,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0
calendar/src/main/java/org/columba/calendar/ui/action/ActivityMovedAction.java,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
calendar/src/main/java/org/columba/calendar/ui/action/CopyActivityMenu.java,0,0,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
calendar/src/main/java/org/columba/calendar/ui/action/EditActivityAction.java,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
calendar/src/main/java/org/columba/calendar/ui/action/ExportCalendarAction.java,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
calendar/src/main/java/org/columba/calendar/ui/action/ImportCalendarAction.java,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
calendar/src/main/java/org/columba/calendar/ui/action/MoveActivityMenu.java,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
calendar/src/main/java/org/columba/calendar/ui/action/NewAppointmentAction.java,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0
calendar/src/main/java/org/columba/calendar/ui/base/CalendarHelper.java,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
calendar/src/main/java/org/columba/calendar/ui/box/CalendarBox.java,0,0,0,0,1,0,11,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0
calendar/src/main/java/org/columba/calendar/ui/box/CalendarMenu.java,0,0,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0
calendar/src/main/java/org/columba/calendar/ui/box/FilteringModel.java,1,0,0,0,1,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0
calendar/src/main/java/org/columba/calendar/ui/calendar/ActivityShapeFactory.java,0,0,0,0,1,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,5,0,0
calendar/src/main/java/org/columba/calendar/ui/calendar/AShapeCreator.java,0,1,0,0,1,7,20,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,188,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,166,0,0,0,0,0,1,0,0,0,18,0,0
calendar/src/main/java/org/columba/calendar/ui/calendar/DateAreaBeanFactory.java,1,0,0,0,1,9,2,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,7,241,2,0,0,0,0,17,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,87,0,0,0,0,0,1,0,0,0,9,0,0
calendar/src/main/java/org/columba/calendar/ui/calendar/MainCalendarController.java,0,1,0,0,1,16,24,1,16,2,0,0,3,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,12,3,1,0,0,0,0,0,0,0,26,0,0
calendar/src/main/java/org/columba/calendar/ui/comp/CalendarPicker.java,1,0,0,0,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0
calendar/src/main/java/org/columba/calendar/ui/comp/DatePicker.java,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0
calendar/src/main/java/org/columba/calendar/ui/comp/TimePicker.java,0,0,0,0,1,10,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,6,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,2,0,4,0,0
calendar/src/main/java/org/columba/calendar/ui/dialog/EditEventDialog.java,0,0,0,0,1,19,10,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,53,0,0,0,0,0,0,0,18,0,4,0,0
calendar/src/main/java/org/columba/calendar/ui/dialog/RecurrenceDialog.java,1,0,0,0,1,21,8,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,6,0,4,0,0
calendar/src/main/java/org/columba/calendar/ui/frame/CalendarFrameMediator.java,1,1,0,0,1,1,17,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,14,0,0
calendar/src/main/java/org/columba/calendar/ui/frame/TestDataGenerator.java,0,0,0,0,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,0,0,0,3,0,0
calendar/src/main/java/org/columba/calendar/ui/list/CalendarListController.java,0,0,0,0,1,3,15,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0
calendar/src/main/java/org/columba/calendar/ui/list/CheckableItemListTableModel.java,1,0,0,0,1,6,20,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0
calendar/src/main/java/org/columba/calendar/ui/list/CheckableListEditor.java,0,0,0,0,1,10,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
calendar/src/main/java/org/columba/calendar/ui/list/CheckableList.java,0,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
calendar/src/main/java/org/columba/calendar/ui/list/DefaultBooleanRenderer.java,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
calendar/src/main/java/org/columba/calendar/ui/list/DefaultStringRenderer.java,0,0,0,0,1,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0
calendar/src/main/java/org/columba/calendar/ui/navigation/DateAreaBeanFactory.java,1,0,0,0,1,1,1,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,144,1,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,57,0,0,0,0,0,1,0,0,0,7,0,0
calendar/src/main/java/org/columba/calendar/ui/navigation/NavigationController.java,0,1,0,0,1,2,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0
