filename,methodename,beginat,endat,size,parnbr,callednbr,declnbr,exprstmtnbr,exprnbr,commentnbr,varsnbr,mccabe,readability,satd,satdtype,percmatch,matchedrule,matchedcmtnbr,longmethod,longparameterlist,spaghetticode,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,add,290,291,2,1,2,1,1,2,0,7,1,0.986768126,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,checkConfiguration,297,317,21,0,12,0,3,19,2,27,6,0.033412274,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,createHandler,327,330,4,0,2,0,0,2,1,8,1,0.982152879,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,setupRedirector,336,338,3,0,2,0,2,3,0,8,1,0.790433228,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,runExec,346,479,134,1,64,25,37,140,6,329,24,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,getCommandline,512,618,107,2,27,15,22,130,12,286,15,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,getCommandline,628,629,2,2,1,2,0,5,0,13,1,0.966276705,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,getFiles,639,640,2,2,2,2,0,3,0,11,1,0.956296623,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,getDirs,650,651,2,2,2,2,0,3,0,11,1,0.959827363,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,getFilesAndDirs,662,663,2,1,5,1,0,5,0,13,1,0.949200869,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,restrict,666,668,3,2,2,2,0,6,0,17,1,0.638398707,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,runParallel,681,720,40,3,22,12,15,65,4,131,5,1.55E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,getValues,738,739,2,0,0,0,0,4,0,6,1,0.446906,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,start,87,98,12,1,3,1,5,11,0,26,3,0.254808068,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,stop,105,107,3,0,2,0,2,2,0,6,1,0.994071901,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,timeoutOccured,115,132,18,1,3,3,5,6,4,19,2,0.824723482,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,cleanUp,139,141,3,0,0,0,2,2,0,4,1,0.99881047,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,checkException,152,155,4,0,2,0,0,5,0,9,2,0.911644638,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,isWatching,164,165,2,0,0,0,0,1,0,3,1,0.998257875,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,killedProcess,173,174,2,0,0,0,0,1,0,3,1,0.462291688,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,eval,52,57,6,0,6,0,0,5,0,8,2,0.585454702,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,setMessage,71,72,2,1,0,1,1,1,0,8,1,0.996151328,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,setIf,79,80,2,1,0,1,1,1,0,6,1,0.999247193,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,setUnless,88,89,2,1,0,1,1,1,0,6,1,0.99911809,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,setStatus,96,97,2,1,1,1,1,2,0,7,1,0.999219477,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,execute,112,143,32,0,18,2,8,26,0,59,8,4.50E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,addText,151,155,5,1,2,1,2,4,0,10,2,0.979572058,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,createCondition,163,168,6,0,2,0,1,5,0,7,2,0.897789419,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,testIfCondition,175,179,5,0,3,0,0,5,0,8,2,0.902058005,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,testUnlessCondition,187,191,5,0,3,0,0,5,0,8,2,0.846271396,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,testNestedCondition,198,206,9,0,3,1,0,5,0,13,2,0.979868233,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Exit.java,nestedConditionPresent,213,214,2,0,0,0,0,1,0,3,1,0.70958358,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,execute,82,119,38,0,20,2,4,36,0,57,10,0.001677097,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,expandFile,131,150,20,3,16,8,5,30,0,71,2,0.003185712,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,expandResource,160,162,3,2,1,2,0,2,0,7,1,0.987690091,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,getMapper,169,176,8,0,2,1,2,5,0,12,2,0.716340363,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,extractFile,191,295,105,8,46,31,19,108,3,285,17,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,setDest,306,307,2,1,0,1,1,1,0,8,1,0.999069691,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,setSrc,315,316,2,1,0,1,1,1,0,8,1,0.998944998,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,setOverwrite,324,325,2,1,0,1,1,1,0,6,1,0.999235868,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,addPatternset,332,333,2,1,1,1,1,2,0,8,1,0.989862323,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,addFileset,340,341,2,1,1,1,1,2,0,6,1,0.997976422,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,add,349,351,3,1,1,1,2,3,0,9,1,0.989830196,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,createMapper,360,366,7,0,4,0,1,8,0,11,2,0.859247565,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,add,374,375,2,1,2,1,1,2,0,7,1,0.994931698,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Expand.java,setEncoding,387,391,5,1,1,1,2,4,0,13,2,0.599621832,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Filter.java,setToken,45,46,2,1,0,1,1,1,0,8,1,0.99463892,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Filter.java,setValue,53,54,2,1,0,1,1,1,0,8,1,0.994937837,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Filter.java,setFiltersfile,63,64,2,1,0,1,1,1,0,8,1,0.980962813,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Filter.java,execute,71,88,18,0,6,2,2,13,0,25,4,0.36924842,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Filter.java,readFilters,96,98,3,0,4,0,2,6,0,12,1,0.286519438,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,chain,115,116,2,1,1,1,0,2,0,8,1,0.995811939,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setSrcdir,123,124,2,1,0,1,1,1,0,8,1,0.993516982,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setDestdir,132,133,2,1,0,1,1,1,0,8,1,0.992310762,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setJavafiles,140,141,2,1,1,1,1,2,0,8,1,0.988412917,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setFile,149,150,2,1,0,1,1,1,0,8,1,0.995393991,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setEol,164,165,2,1,3,1,1,3,0,14,1,0.962253273,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setCr,181,195,15,1,10,3,6,20,1,37,3,0.326129198,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setTab,208,209,2,1,3,1,1,3,0,14,1,0.952696323,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setTablength,218,222,5,1,2,2,1,5,0,13,1,0.943271995,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setEof,236,237,2,1,3,1,1,3,0,14,1,0.952696323,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setEncoding,245,246,2,1,0,1,1,1,0,8,1,0.98938334,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setOutputEncoding,254,255,2,1,0,1,1,1,0,8,1,0.967334211,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setFixlast,263,264,2,1,1,1,1,2,0,8,1,0.992646873,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setPreserveLastModified,272,273,2,1,0,1,1,1,0,6,1,0.974234283,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,execute,280,300,21,0,12,4,3,15,2,53,2,0.659116268,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,validate,304,328,25,0,12,0,2,24,2,34,9,0.036947329,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,processFile,333,371,39,1,19,9,12,57,1,100,5,4.92E-04,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,nextLine,422,506,85,0,27,4,23,57,14,112,15,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getEofStr,514,515,2,0,1,0,0,2,0,5,1,0.994202495,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getState,522,523,2,0,0,0,0,1,0,3,1,0.998193681,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setState,530,531,2,1,0,1,1,1,0,8,1,0.992920578,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,hasMoreElements,537,538,2,0,0,0,0,1,0,3,1,0.989699602,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,nextElement,546,554,9,0,6,1,1,10,0,16,2,0.707500994,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,close,561,563,3,0,1,0,1,3,0,7,2,0.989302754,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getNext,582,583,2,0,0,0,0,1,0,3,1,0.998868644,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setNext,586,587,2,1,0,1,1,1,0,8,1,0.995756328,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getLookahead,590,591,2,0,0,0,0,1,0,3,1,0.99463141,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setLookahead,594,595,2,1,0,1,1,1,0,8,1,0.983211696,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getChar,598,599,2,1,1,1,0,2,0,8,1,0.998518109,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getNextChar,602,603,2,0,1,0,0,2,0,4,1,0.99826026,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getNextCharInc,606,607,2,0,1,0,0,2,0,4,1,0.998218834,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getColumn,610,611,2,0,0,0,0,1,0,3,1,0.997960985,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setColumn,614,615,2,1,0,1,1,1,0,6,1,0.99875623,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,incColumn,618,619,2,0,0,0,0,1,0,3,1,0.998274863,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,length,622,623,2,0,1,0,0,1,0,5,1,0.996477008,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getEolLength,626,627,2,0,1,0,0,1,0,5,1,0.995617688,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getLineString,630,631,2,0,0,0,0,1,0,3,1,0.998089373,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getEol,634,635,2,0,0,0,0,1,0,3,1,0.998758435,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,substring,638,639,2,1,1,1,0,2,0,8,1,0.994771123,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,substring,642,643,2,2,1,2,0,3,0,11,1,0.954436541,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,setState,646,647,2,1,1,1,1,2,0,9,1,0.983939528,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getState,650,651,2,0,1,0,0,1,0,6,1,0.409126699,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getValues,661,662,2,0,0,0,0,4,0,4,1,0.462877601,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,getValues,674,676,3,0,0,0,0,8,0,4,1,0.015447113,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setName,48,49,2,1,0,1,1,1,0,8,1,0.995856881,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,getName,56,57,2,0,0,0,0,1,0,3,1,0.998869658,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setValue,64,65,2,1,0,1,1,1,0,8,1,0.995083869,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,getValue,72,73,2,0,0,0,0,1,0,3,1,0.926333606,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,createParam,87,91,5,0,2,1,1,4,0,10,1,0.984035075,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,getParams,98,99,2,0,1,0,0,1,0,5,1,0.995272279,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,toString,109,126,18,0,12,5,5,21,0,49,3,0.443968058,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,encode,136,156,21,1,9,4,5,21,0,45,3,0.267194271,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,createDname,191,201,11,0,3,0,1,9,0,10,3,0.796419621,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setDname,209,214,6,1,1,1,1,4,0,10,2,0.928573132,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setAlias,222,223,2,1,0,1,1,1,0,8,1,0.993926406,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setKeystore,231,232,2,1,0,1,1,1,0,8,1,0.989870906,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setStorepass,240,241,2,1,0,1,1,1,0,8,1,0.984926641,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setStoretype,249,250,2,1,0,1,1,1,0,8,1,0.986546516,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setKeypass,258,259,2,1,0,1,1,1,0,8,1,0.990953982,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setSigalg,267,268,2,1,0,1,1,1,0,8,1,0.992795825,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setKeyalg,275,276,2,1,0,1,1,1,0,8,1,0.99393338,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setKeysize,286,290,5,1,2,2,1,5,0,15,1,0.919642806,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setValidity,300,304,5,1,2,2,1,5,0,15,1,0.922000766,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,setVerbose,312,313,2,1,0,1,1,1,0,8,1,0.990517378,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,execute,320,416,97,0,51,3,42,109,0,179,15,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,execute,65,80,16,0,5,3,3,15,2,28,3,0.893556595,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,doGet,98,258,161,2,54,21,25,117,31,230,22,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,setSrc,267,268,2,1,0,1,1,1,0,8,1,0.999050677,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,setDest,276,277,2,1,0,1,1,1,0,8,1,0.995893657,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,setVerbose,285,286,2,1,0,1,1,1,0,6,1,0.99939537,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,setIgnoreErrors,294,295,2,1,0,1,1,1,0,6,1,0.99878186,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,setUseTimestamp,316,317,2,1,0,1,1,1,0,6,1,0.999553859,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,setUsername,326,327,2,1,0,1,1,1,0,8,1,0.998799503,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,setPassword,335,336,2,1,0,1,1,1,0,8,1,0.998799503,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,beginDownload,376,376,1,0,0,0,0,0,0,2,1,0.997922838,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,onTick,384,384,1,0,0,0,0,0,0,2,1,0.999541402,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,endDownload,390,390,1,0,0,0,0,0,0,2,1,0.966146231,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,beginDownload,415,416,2,0,0,0,1,1,0,3,1,0.99722755,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,onTick,423,427,5,0,2,0,3,5,0,10,2,0.963664234,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Get.java,endDownload,434,436,3,0,2,0,2,2,0,8,1,0.685019076,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GUnzip.java,getDefaultExtension,46,47,2,0,0,0,0,1,0,3,1,0.99658972,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GUnzip.java,extract,53,77,25,0,16,7,9,34,0,74,2,0.05536072,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GUnzip.java,supportsNonFileResources,93,94,2,0,2,0,0,2,0,7,1,0.537020683,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GZip.java,pack,40,49,10,0,8,3,3,14,0,26,1,0.533953667,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/GZip.java,supportsNonFileResources,64,65,2,0,2,0,0,2,0,7,1,0.566700578,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ImportTask.java,setOptional,66,67,2,1,0,1,1,1,0,8,1,0.987216651,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ImportTask.java,setFile,75,78,4,1,0,1,1,1,2,8,1,0.994932353,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/ImportTask.java,execute,85,149,65,0,38,7,4,48,5,100,9,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,setRefid,58,59,2,1,0,1,1,1,0,8,1,0.972511292,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,getRefid,65,66,2,0,0,0,0,1,0,3,1,0.994049728,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,setClassname,72,73,2,1,0,1,1,1,0,8,1,0.947943211,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,getClassname,79,80,2,0,0,0,0,1,0,3,1,0.988381863,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,setType,86,87,2,1,0,1,1,1,0,8,1,0.974545836,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,getType,93,94,2,0,0,0,0,1,0,3,1,0.991676271,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,getInputHandler,96,113,18,0,9,1,0,17,0,27,4,0.036613379,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,getValues,131,132,2,0,0,0,0,1,0,3,1,0.993903518,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,getInputHandler,134,135,2,0,1,0,0,2,0,5,1,0.836415052,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,setValidargs,154,155,2,1,0,1,1,1,0,8,1,0.988510907,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,setAddproperty,165,166,2,1,0,1,1,1,0,8,1,0.982933581,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,setMessage,173,175,3,1,0,1,2,2,0,9,1,0.981636226,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,setDefaultvalue,185,186,2,1,0,1,1,1,0,8,1,0.979798257,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,addText,193,197,5,1,4,1,1,4,0,13,2,0.931943953,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,execute,210,239,30,0,17,4,7,27,0,61,5,0.007161389,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Input.java,createHandler,247,253,7,0,2,0,1,5,0,7,2,0.74710989,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,setWhenempty,169,171,3,1,1,1,1,3,0,8,1,0.955494046,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,setWhenmanifestonly,184,185,2,1,1,1,1,1,0,8,1,0.993937612,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,setJarfile,194,195,2,1,1,1,1,2,0,6,1,0.995854139,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,setIndex,203,204,2,1,0,1,1,1,0,6,1,0.998893619,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,setManifestEncoding,212,213,2,1,0,1,1,1,0,8,1,0.929609656,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,addConfiguredManifest,223,230,8,1,1,1,3,6,0,14,2,0.408728749,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,setManifest,240,246,7,1,3,1,1,5,0,14,2,0.679088891,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,getManifest,249,278,30,1,9,7,5,22,1,46,3,0.048995979,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,getManifestFromJar,286,308,23,1,10,6,2,18,3,44,4,0.167828307,Yes,I,100,apache-ant-1.7.0-single-line-311-IMPLEMENTATION.txt,4,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,getManifest,314,327,14,1,7,4,2,14,0,30,1,0.213354945,Yes,I,100,apache-ant-1.7.0-single-line-311-IMPLEMENTATION.txt,1,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Jar.java,writeServices,391,402,12,1,7,3,3,11,1,37,2,0.080946438,Yes,D,100,apache-ant-1.7.0-single-line-174-DESIGN.txt,2,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Java.java,execute,98,117,20,0,5,3,5,18,0,30,3,0.192636713,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Java.java,executeJava,130,224,95,0,63,5,20,91,1,144,19,0,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Java.java,setSpawn,235,236,2,1,0,1,1,1,0,8,1,0.995497644,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Java.java,setClasspath,244,245,2,1,2,1,1,2,0,7,1,0.997217655,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Java.java,createClasspath,253,254,2,0,4,0,0,2,0,6,1,0.974476159,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Java.java,createBootclasspath,263,264,2,0,4,0,0,2,0,6,1,0.965574443,No,,0,None,0,0,0,0,,,
src/main/org/apache/tools/ant/taskdefs/Java.java,createPermissions,272,274,3,0,1,0,1,2,0,7,1,0.991183996,No,,0,None,0,0,0,0,,,
